artist;title;Duracion;Milisegundos;Reproducciones;First stream;Last stream;Skips;Skip %;Meses
Taylor Swift;Bad Blood;1:41:38;6098749;29;18/12/2022;26/10/2023;9;0.23684210526315788;{12: 211933, 2: 211933, 3: 635799, 4: 1059665, 6: 1036011, 7: 612145, 8: 1059665, 9: 1059665, 10: 211933}
Taylor Swift;Come In With The Rain (Taylor’s Version);1:40:41;6041047;31;23/01/2023;28/11/2023;12;0.27906976744186046;{1: 2197, 3: 1117892, 4: 459810, 5: 261796, 6: 712014, 7: 865292, 8: 1053258, 9: 382098, 10: 474676, 11: 712014}
Taylor Swift;the 1;1:40:30;6030350;31;03/12/2022;30/11/2023;18;0.3673469387755102;{12: 210240, 2: 93700, 3: 840982, 4: 311344, 6: 840982, 7: 630720, 8: 1051255, 9: 716001, 10: 283871, 11: 1051255}
Taylor Swift;Speak Now (Taylor's Version);1:39:26;5966037;28;07/07/2023;23/11/2023;8;0.2222222222222222;{7: 1463436, 8: 1454775, 9: 1108042, 10: 242473, 11: 1697311}
Taylor Swift;Snow On The Beach (feat. Lana Del Rey);1:38:57;5937298;25;10/12/2022;30/11/2023;4;0.13793103448275862;{12: 256124, 3: 512248, 4: 512248, 6: 1280620, 7: 256124, 8: 980529, 9: 512248, 10: 602661, 11: 1024496}
Taylor Swift;Death By A Thousand Cuts;1:38:50;5930927;29;20/03/2023;28/11/2023;5;0.14705882352941177;{3: 397066, 4: 896131, 5: 198533, 6: 992665, 7: 397066, 8: 794132, 9: 198533, 10: 576722, 11: 1480079}
Taylor Swift;"no body; no crime (feat. HAIM)";1:37:45;5865032;28;04/12/2022;28/11/2023;14;0.3333333333333333;{12: 218207, 3: 431252, 4: 1078130, 6: 862504, 8: 862504, 9: 1078130, 10: 687427, 11: 646878}
Taylor Swift;Is It Over Now? (Taylor's Version) (From The Vault);1:37:41;5861219;27;27/10/2023;30/11/2023;0;0.0;{10: 3524419, 11: 2336800}
Taylor Swift;Long Live (Taylor's Version);1:37:19;5839054;19;07/07/2023;01/12/2023;9;0.32142857142857145;{7: 1459872, 8: 953880, 9: 1271840, 10: 563662, 11: 1271840, 12: 317960}
Taylor Swift;Midnight Rain;1:36:54;5814572;35;06/12/2022;27/11/2023;6;0.14634146341463414;{12: 524346, 1: 153120, 3: 1059680, 4: 524346, 6: 62037, 7: 519749, 8: 873910, 9: 699128, 10: 349564, 11: 1048692}
Taylor Swift;cardigan;1:36:42;5802162;30;15/03/2023;30/11/2023;11;0.2682926829268293;{3: 319879, 5: 239560, 6: 1802899, 8: 1018368, 9: 958240, 10: 744536, 11: 718680}
The Weeknd;Take My Breath - Single Version;1:36:35;5795017;27;10/12/2022;26/09/2023;3;0.1;{12: 880784, 1: 747123, 2: 1100980, 3: 660588, 4: 660588, 5: 864170, 6: 660588, 9: 220196}
Taylor Swift;Forever & Always (Piano Version) (Taylor’s Version);1:36:23;5783624;26;23/01/2023;24/11/2023;17;0.3953488372093023;{1: 2474, 3: 1606998, 4: 1232185, 5: 480366, 6: 733519, 8: 604768, 9: 425411, 10: 535666, 11: 162237}
Taylor Swift;Breathe (feat. Colbie Caillat) (Taylor’s Version);1:35:16;5716144;28;23/01/2023;25/11/2023;15;0.3488372093023256;{1: 1280, 3: 1434123, 4: 526754, 5: 263377, 6: 420023, 7: 314399, 8: 1316885, 9: 598075, 11: 841228}
Taylor Swift;I Think He Knows;1:35:15;5715522;35;02/12/2022;25/11/2023;9;0.20454545454545456;{12: 173386, 1: 173386, 3: 369652, 4: 520158, 5: 693544, 6: 1043907, 7: 668393, 8: 339236, 9: 520158, 10: 520158, 11: 693544}
Taylor Swift;Tim McGraw;1:35:14;5714251;27;23/01/2023;24/11/2023;24;0.47058823529411764;{1: 1503, 3: 938184, 4: 456990, 6: 1021057, 7: 464212, 8: 1170290, 9: 703638, 10: 254739, 11: 703638}
Miley Cyrus;Prisoner (feat. Dua Lipa);1:35:02;5702810;35;01/12/2022;06/11/2023;9;0.20454545454545456;{12: 1354669, 1: 338666, 2: 507999, 3: 731042, 4: 677332, 5: 846670, 6: 169333, 7: 149738, 8: 419352, 9: 169338, 10: 169333, 11: 169338}
Taylor Swift;Last Kiss;1:35:02;5702287;19;02/12/2022;07/07/2023;5;0.20833333333333334;{12: 88906, 1: 64890, 3: 1835730, 4: 1101438, 5: 1101438, 6: 1101438, 7: 408447}
Taylor Swift;Mine;1:34:36;5676758;26;02/12/2022;03/10/2023;5;0.16129032258064516;{12: 230773, 1: 230773, 3: 1895901, 4: 692319, 5: 434395, 6: 1731051, 8: 230773, 10: 230773}
Dua Lipa;Physical;1:34:34;5674741;29;01/12/2022;20/10/2023;7;0.19444444444444445;{12: 969145, 1: 387658, 2: 775316, 3: 969145, 4: 387658, 5: 822152, 6: 588351, 7: 387658, 10: 387658}
Anna Margaret;Something About the Sunshine;1:34:16;5656810;31;11/12/2022;23/11/2023;3;0.08823529411764706;{12: 747200, 1: 1056545, 2: 373600, 3: 885485, 4: 373600, 5: 974041, 6: 560400, 9: 186800, 10: 125539, 11: 373600}
Taylor Swift;You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault);1:34:09;5649253;31;23/01/2023;28/11/2023;14;0.3111111111111111;{1: 2538, 3: 1104195, 4: 246245, 6: 662517, 7: 220839, 8: 940779, 9: 484322, 10: 662784, 11: 1325034}
Ed Sheeran;Bad Habits;1:33:49;5629100;26;14/12/2022;24/10/2023;3;0.10344827586206896;{12: 1153730, 1: 251247, 2: 762922, 3: 692238, 4: 1384487, 5: 230746, 6: 230746, 10: 922984}
Taylor Swift;Forever Winter (Taylor's Version) (From The Vault);1:32:29;5549028;22;26/03/2023;27/11/2023;11;0.3333333333333333;{3: 263533, 4: 552666, 5: 263533, 6: 1054132, 8: 1054132, 9: 527066, 10: 564234, 11: 1269732}
Taylor Swift;my tears ricochet;1:32:28;5548752;23;02/03/2023;30/11/2023;23;0.5;{3: 767679, 4: 511786, 5: 645889, 6: 808575, 8: 511786, 9: 767679, 10: 511786, 11: 1023572}
Taylor Swift;Our Song;1:31:52;5512002;29;05/12/2022;14/10/2023;9;0.23684210526315788;{12: 402212, 1: 37788, 3: 811426, 4: 607992, 5: 402212, 6: 811426, 7: 404546, 8: 203440, 9: 1017200, 10: 813760}
Taylor Swift;Superman;1:31:45;5505901;21;23/03/2023;24/10/2023;4;0.16;{3: 828798, 4: 857948, 5: 1885293, 6: 1381330, 10: 552532}
Taylor Swift;betty;1:31:24;5484778;19;26/03/2023;27/11/2023;13;0.40625;{3: 716434, 4: 573540, 6: 660555, 7: 589040, 8: 589041, 9: 1178084, 10: 589042, 11: 589042}
Olivia Rodrigo;logical;1:31:20;5480019;25;07/09/2023;23/11/2023;3;0.10714285714285714;{9: 3856670, 10: 1159535, 11: 463814}
Taylor Swift;right where you left me - bonus track;1:31:05;5465764;25;18/12/2022;28/11/2023;8;0.24242424242424243;{12: 245026, 1: 245026, 3: 763963, 4: 735078, 5: 245026, 6: 490052, 7: 245026, 8: 980105, 9: 781531, 10: 489905, 11: 245026}
Taylor Swift;Eyes Open (Taylor's Version);1:30:58;5458044;27;17/03/2023;22/11/2023;14;0.34146341463414637;{3: 1707833, 4: 848899, 5: 243264, 6: 1089045, 7: 243264, 8: 815062, 10: 243264, 11: 267413}
Taylor Swift;Everything Has Changed (feat. Ed Sheeran) (Taylor’s Version);1:30:16;5416142;26;22/12/2022;22/11/2023;13;0.3333333333333333;{12: 1706, 1: 490852, 2: 245426, 3: 736278, 4: 758118, 6: 301810, 8: 1076653, 9: 593425, 10: 490852, 11: 721022}
Olivia Rodrigo;all-american bitch;1:29:58;5398690;34;07/09/2023;23/11/2023;6;0.15;{9: 3750812, 10: 1316212, 11: 331666}
Taylor Swift;Electric Touch (feat. Fall Out Boy) (Taylor’s Version) (From The Vault);1:29:40;5380390;23;07/07/2023;29/11/2023;9;0.28125;{7: 1716941, 8: 1765291, 9: 832294, 10: 266466, 11: 799398}
Taylor Swift;Message In A Bottle (Taylor's Version) (From The Vault);1:29:24;5364832;25;26/03/2023;01/12/2023;5;0.16666666666666666;{3: 225960, 4: 933508, 6: 225960, 7: 440380, 8: 903840, 9: 451920, 10: 451920, 11: 1505384, 12: 225960}
Taylor Swift;Girl At Home (Taylor's Version);1:28:59;5339750;25;21/03/2023;22/11/2023;5;0.16666666666666666;{3: 441040, 4: 661560, 5: 220520, 6: 1010101, 8: 661560, 9: 661560, 10: 663729, 11: 1019680}
Taylor Swift;Begin Again (Taylor's Version);1:28:41;5321542;25;26/03/2023;29/11/2023;9;0.2647058823529412;{3: 238866, 4: 661811, 6: 738869, 7: 238866, 8: 716554, 9: 945639, 10: 586607, 11: 1194330}
Miley Cyrus;Midnight Sky;1:28:15;5295749;24;01/12/2022;23/11/2023;7;0.22580645161290322;{12: 893120, 1: 669840, 2: 446560, 3: 613800, 4: 223280, 5: 1562960, 6: 439629, 11: 446560}
Taylor Swift;Castles Crumbling (feat. Hayley Williams) (Taylor’s Version) (From The Vault);1:27:39;5259964;20;07/07/2023;29/11/2023;8;0.2857142857142857;{7: 1537307, 8: 918186, 9: 915361, 10: 306062, 11: 1583048}
Taylor Swift;We Were Happy (Taylor’s Version) (From The Vault);1:27:35;5255396;27;23/01/2023;25/11/2023;16;0.37209302325581395;{1: 5781, 3: 515112, 6: 510594, 7: 244236, 8: 976944, 9: 1221180, 10: 488472, 11: 1293077}
Ed Sheeran;Shivers;1:27:06;5226119;27;01/12/2022;08/11/2023;7;0.20588235294117646;{12: 831412, 1: 697085, 2: 623559, 3: 1071233, 4: 547859, 5: 623559, 6: 415706, 10: 207853, 11: 207853}
Olivia Rodrigo;drivers license;1:27:05;5225959;23;01/12/2022;23/10/2023;9;0.28125;{12: 1452078, 1: 848552, 3: 484026, 5: 726039, 6: 505199, 7: 484026, 10: 726039}
Taylor Swift;Better Than Revenge (Taylor's Version);1:26:54;5214727;26;07/07/2023;30/11/2023;6;0.1875;{7: 1249236, 8: 440595, 9: 1321836, 10: 440612, 11: 1762448}
Taylor Swift;Bye Bye Baby (Taylor’s Version) (From The Vault);1:26:40;5200699;25;23/01/2023;15/11/2023;9;0.2647058823529412;{1: 1909, 3: 726471, 4: 484314, 6: 726471, 8: 1210785, 9: 1454914, 10: 111521, 11: 484314}
Taylor Swift;New Year’s Day;1:26:16;5176455;23;11/12/2022;30/11/2023;14;0.3783783783783784;{12: 251402, 3: 235466, 4: 470932, 5: 262025, 6: 1412796, 7: 235466, 8: 470932, 9: 1081268, 10: 235466, 11: 520702}
Taylor Swift;Long Live;1:26:12;5172620;16;23/03/2023;04/07/2023;1;0.058823529411764705;{3: 1357100, 4: 635920, 5: 1271840, 6: 1589800, 7: 317960}
Taylor Swift;Dress;1:26:07;5167978;26;11/01/2023;25/11/2023;12;0.3157894736842105;{1: 289553, 3: 612766, 4: 230373, 6: 1151865, 8: 672960, 9: 460746, 10: 460746, 11: 1288969}
Olivia Rodrigo;good 4 u;1:25:37;5137650;29;01/12/2022;08/11/2023;4;0.12121212121212122;{12: 867909, 1: 350529, 2: 178146, 3: 890730, 4: 534438, 5: 712584, 6: 178146, 8: 178146, 9: 356292, 10: 712584, 11: 178146}
Taylor Swift;cowboy like me;1:25:34;5134415;21;25/03/2023;29/11/2023;8;0.27586206896551724;{3: 275040, 4: 789610, 5: 29924, 6: 1375200, 7: 275040, 8: 1100160, 9: 550080, 10: 36718, 11: 702643}
Taylor Swift;Change (Taylor’s Version);1:25:26;5126067;22;23/01/2023;21/11/2023;10;0.3125;{1: 1023, 3: 1098515, 4: 279359, 5: 279359, 6: 554683, 7: 279359, 8: 818873, 9: 279359, 10: 418101, 11: 1117436}
Taylor Swift;Tell Me Why (Taylor’s Version);1:25:22;5122317;26;11/01/2023;16/11/2023;13;0.3333333333333333;{1: 200575, 3: 1404025, 4: 401150, 5: 507051, 6: 1183156, 8: 401150, 9: 423485, 10: 401150, 11: 200575}
Miley Cyrus;Never Be Me;1:25:04;5104428;27;01/12/2022;24/10/2023;8;0.22857142857142856;{12: 1585141, 1: 646419, 2: 215520, 3: 1148708, 4: 215520, 5: 431040, 6: 215520, 7: 215520, 8: 215520, 10: 215520}
Taylor Swift;That’s When (feat. Keith Urban) (Taylor’s Version) (From The Vault);1:24:49;5089858;30;23/01/2023;30/11/2023;12;0.2857142857142857;{1: 2186, 3: 534266, 4: 647999, 5: 231201, 6: 606799, 7: 568485, 8: 528407, 9: 644050, 10: 568485, 11: 757980}
Taylor Swift;exile (feat. Bon Iver);1:23:40;5020359;23;25/03/2023;30/11/2023;8;0.25806451612903225;{3: 285634, 6: 153886, 8: 1148120, 9: 856902, 10: 571268, 11: 2004549}
Taylor Swift;Delicate;1:23:32;5012122;23;08/12/2022;27/11/2023;7;0.23333333333333334;{12: 232253, 3: 464506, 4: 351978, 5: 232253, 6: 464506, 8: 485414, 9: 464506, 10: 464506, 11: 1852200}
Taylor Swift;Mean (Taylor's Version);1:23:09;4989459;22;07/07/2023;20/11/2023;7;0.2413793103448276;{7: 954772, 8: 953270, 9: 933180, 10: 954772, 11: 1193465}
Taylor Swift;Afterglow;1:22:55;4975525;23;20/03/2023;30/11/2023;3;0.11538461538461539;{3: 446586, 4: 333566, 5: 457492, 6: 1058365, 7: 446586, 8: 223293, 9: 669879, 10: 446586, 11: 893172}
Taylor Swift;Out Of The Woods (Taylor's Version);1:21:34;4894222;21;27/10/2023;25/11/2023;3;0.125;{10: 2064622, 11: 2829600}
The Kid LAROI;STAY (with Justin Bieber);1:20:32;4832547;36;03/12/2022;23/11/2023;1;0.02702702702702703;{12: 1052344, 1: 141805, 2: 850830, 3: 567220, 4: 425415, 5: 768410, 6: 317498, 7: 141805, 8: 141805, 9: 141805, 10: 141805, 11: 141805}
Taylor Swift;ME! (feat. Brendon Urie of Panic! At The Disco);1:20:14;4814257;27;08/12/2022;28/11/2023;10;0.2702702702702703;{12: 386000, 1: 386000, 3: 386000, 4: 652586, 5: 386000, 6: 1011250, 7: 62421, 8: 579000, 9: 193000, 10: 193000, 11: 579000}
Taylor Swift;Run (feat. Ed Sheeran) (Taylor’s Version) (From The Vault);1:19:52;4792193;21;25/03/2023;30/11/2023;18;0.46153846153846156;{3: 240226, 4: 552995, 6: 886666, 8: 720678, 9: 480452, 10: 480452, 11: 1430724}
One Direction;Girl Almighty;1:18:37;4717071;24;01/12/2022;23/10/2023;3;0.1111111111111111;{12: 1816677, 1: 403706, 2: 605559, 3: 403706, 4: 403706, 5: 594509, 6: 85502, 8: 201853, 10: 201853}
Katy Perry;Hot N Cold;1:18:28;4708633;24;21/12/2022;23/11/2023;10;0.29411764705882354;{12: 441689, 1: 440452, 2: 1028650, 3: 220226, 4: 220226, 5: 663678, 6: 883904, 7: 223226, 10: 143130, 11: 443452}
Taylor Swift;happiness;1:18:22;4702325;18;25/03/2023;01/12/2023;19;0.5135135135135135;{3: 630292, 4: 315146, 6: 630292, 7: 826817, 8: 966178, 9: 315146, 10: 315146, 11: 388162, 12: 315146}
Harry Styles;Watermelon Sugar;1:18:07;4687837;28;01/12/2022;16/10/2023;3;0.0967741935483871;{12: 1290074, 1: 693975, 2: 348000, 3: 615788, 5: 174000, 6: 348000, 7: 870000, 8: 174000, 10: 174000}
Taylor Swift;This Is Why We Can't Have Nice Things;1:17:22;4642375;24;22/12/2022;29/11/2023;15;0.38461538461538464;{12: 207133, 3: 828532, 4: 819252, 5: 414266, 6: 621399, 7: 207133, 8: 207133, 9: 94729, 10: 414266, 11: 828532}
Taylor Swift;Back To December;1:17:06;4626629;16;03/12/2022;21/06/2023;12;0.42857142857142855;{12: 524069, 3: 2051280, 4: 586080, 5: 1172160, 6: 293040}
Dua Lipa;Good In Bed;1:16:55;4615029;22;01/12/2022;24/10/2023;8;0.26666666666666666;{12: 525136, 1: 1027337, 2: 218754, 3: 437508, 4: 875016, 5: 656262, 6: 218754, 8: 218754, 10: 437508}
Taylor Swift;The Archer;1:16:33;4593428;24;23/01/2023;28/11/2023;16;0.4;{1: 7733, 3: 211240, 4: 211240, 6: 915605, 7: 558224, 8: 633720, 9: 633720, 10: 211240, 11: 1210706}
Taylor Swift;All Too Well (Sad Girl Autumn Version) - Recorded at Long Pond Studios;1:15:55;4555824;10;09/02/2023;06/10/2023;4;0.2857142857142857;{2: 601380, 3: 598150, 4: 232926, 6: 1328918, 8: 598150, 10: 1196300}
Taylor Swift;Wonderland (Taylor's Version);1:15:47;4547216;18;27/10/2023;25/11/2023;2;0.1;{10: 2455660, 11: 2091556}
Madonna;Material Girl;1:15:40;4540826;19;01/12/2022;31/10/2023;5;0.20833333333333334;{12: 961760, 2: 480880, 4: 480880, 5: 1442640, 6: 480880, 7: 212906, 10: 480880}
Miley Cyrus;When I Look At You;1:15:35;4535650;22;02/12/2022;08/11/2023;6;0.21428571428571427;{12: 741075, 1: 755238, 2: 1077441, 3: 470380, 4: 497172, 5: 497172, 6: 248586, 11: 248586}
One Direction;Perfect;1:15:28;4528497;20;10/12/2022;26/10/2023;4;0.16666666666666666;{12: 615337, 1: 460666, 2: 690999, 3: 921332, 4: 460666, 5: 690999, 7: 230333, 10: 458165}
Louis Tomlinson;Bigger Than Me;1:15:23;4523000;22;01/12/2022;15/10/2023;5;0.18518518518518517;{12: 1226823, 1: 442880, 4: 442880, 5: 664320, 6: 885760, 7: 196017, 8: 221440, 10: 442880}
ZAYN;I Don’t Wanna Live Forever (Fifty Shades Darker);1:15:21;4521893;20;31/01/2023;24/11/2023;15;0.42857142857142855;{1: 247160, 3: 245653, 4: 245653, 6: 1479946, 8: 775228, 9: 491306, 10: 987133, 11: 49814}
Taylor Swift;Mean;1:15:17;4517174;19;03/03/2023;24/10/2023;4;0.17391304347826086;{3: 1664222, 4: 1188730, 5: 713238, 6: 475492, 7: 237746, 10: 237746}
Olivia Rodrigo;making the bed;1:15:15;4515370;24;07/09/2023;23/11/2023;2;0.07692307692307693;{9: 3322174, 10: 994330, 11: 198866}
Taylor Swift;Dear John;1:14:55;4495891;12;20/03/2023;27/06/2023;8;0.4;{3: 2423322, 4: 403887, 5: 860908, 6: 807774}
Taylor Swift;invisible string;1:14:48;4488365;19;16/03/2023;30/11/2023;9;0.32142857142857145;{3: 252880, 5: 252880, 6: 671507, 8: 505760, 9: 782298, 10: 252880, 11: 1770160}
5 Seconds of Summer;She Looks So Perfect;1:14:47;4487754;25;01/12/2022;24/10/2023;5;0.16666666666666666;{12: 846736, 1: 434992, 2: 202496, 3: 278185, 4: 607488, 5: 607488, 6: 902881, 7: 202496, 10: 404992}
Taylor Swift;Bigger Than The Whole Sky;1:14:47;4487628;24;06/12/2022;23/11/2023;10;0.29411764705882354;{12: 655506, 1: 314291, 2: 218502, 3: 524815, 6: 755279, 7: 271219, 8: 437004, 9: 437004, 10: 218502, 11: 655506}
Taylor Swift;You’re Not Sorry (Taylor’s Version);1:14:21;4461747;21;23/01/2023;15/11/2023;16;0.43243243243243246;{1: 1354, 3: 1309210, 4: 445585, 5: 261842, 6: 626804, 7: 261842, 8: 261842, 9: 507742, 10: 261842, 11: 523684}
Taylor Swift;I Know Places;1:14:12;4452527;27;13/12/2022;26/10/2023;11;0.2894736842105263;{12: 32874, 2: 257367, 3: 195706, 4: 587118, 5: 391412, 6: 782824, 8: 978530, 9: 835284, 10: 391412}
Taylor Swift;The Outside;1:14:11;4451273;25;23/01/2023;25/11/2023;6;0.1935483870967742;{1: 1162, 3: 414212, 4: 621318, 6: 1035530, 7: 207106, 8: 828424, 9: 701079, 10: 414212, 11: 228230}
Taylor Swift;Tied Together with a Smile;1:14:09;4449509;21;23/01/2023;22/11/2023;13;0.38235294117647056;{1: 1770, 3: 744318, 4: 744318, 6: 496212, 8: 1031917, 9: 268820, 10: 417836, 11: 744318}
Taylor Swift;illicit affairs;1:13:51;4431393;24;20/03/2023;30/11/2023;15;0.38461538461538464;{3: 572694, 4: 381796, 6: 1542094, 7: 190893, 8: 381796, 9: 190898, 10: 381796, 11: 789426}
Taylor Swift;Mine (Taylor's Version);1:13:46;4426743;20;07/07/2023;29/11/2023;7;0.25925925925925924;{7: 1158530, 8: 695118, 9: 926824, 10: 231706, 11: 1414565}
Taylor Swift;Never Grow Up (Taylor's Version);1:13:29;4409537;18;07/07/2023;27/11/2023;9;0.3333333333333333;{7: 651612, 8: 585840, 9: 1535148, 10: 878760, 11: 758177}
Taylor Swift;Ronan (Taylor's Version);1:13:27;4407568;18;26/03/2023;24/11/2023;18;0.5;{3: 264253, 4: 613787, 6: 264253, 7: 28489, 8: 1387015, 9: 1321265, 11: 528506}
R5;Smile;1:13:22;4402755;21;19/12/2022;29/07/2023;1;0.045454545454545456;{12: 604599, 1: 1199170, 2: 201533, 3: 403066, 4: 604599, 5: 604599, 6: 604599, 7: 180590}
Taylor Swift;Vigilante Shit;1:13:15;4395573;27;01/12/2022;29/11/2023;7;0.20588235294117646;{12: 329602, 3: 494403, 4: 659204, 5: 164801, 6: 605151, 7: 164801, 8: 494402, 9: 494403, 10: 494403, 11: 494403}
Elton John;Cold Heart - PNAU Remix;1:13:14;4394195;25;02/12/2022;06/11/2023;3;0.10714285714285714;{12: 1296284, 1: 515355, 2: 202735, 3: 202735, 4: 202735, 5: 405470, 6: 455921, 7: 99285, 8: 202735, 10: 608205, 11: 202735}
Olivia Rodrigo;pretty isn’t pretty;1:13:07;4387284;22;07/09/2023;23/11/2023;3;0.12;{9: 2791908, 10: 1196532, 11: 398844}
Taylor Swift;Snow On The Beach (feat. More Lana Del Rey);1:13:00;4380752;20;26/05/2023;19/11/2023;6;0.23076923076923078;{5: 271606, 6: 919768, 7: 229942, 8: 689826, 9: 660016, 10: 689826, 11: 919768}
Taylor Swift;Babe (Taylor's Version) (From The Vault);1:12:57;4377820;20;26/03/2023;28/11/2023;10;0.3333333333333333;{3: 224240, 4: 896960, 6: 565740, 8: 896960, 9: 448480, 10: 224240, 11: 1121200}
Taylor Swift;this is me trying;1:12:29;4349677;27;12/12/2022;29/11/2023;17;0.38636363636363635;{12: 197946, 1: 195106, 3: 390203, 4: 390194, 5: 231608, 6: 1198235, 7: 199914, 8: 195097, 9: 585291, 10: 158306, 11: 607777}
Harry Styles;Late Night Talking;1:12:23;4343769;26;02/12/2022;03/10/2023;6;0.1875;{12: 1423632, 1: 334807, 2: 47969, 5: 579867, 6: 1067724, 7: 711816, 10: 177954}
Taylor Swift;Gorgeous;1:12:06;4326260;21;11/12/2022;27/11/2023;14;0.4;{12: 209680, 3: 629040, 4: 629040, 6: 838720, 7: 419360, 8: 209680, 9: 838720, 10: 209680, 11: 342340}
Taylor Swift;Ours (Taylor’s Version);1:12:06;4326229;19;07/07/2023;24/11/2023;6;0.24;{7: 1164406, 8: 707409, 9: 1275399, 10: 471606, 11: 707409}
Taylor Swift;False God;1:12:03;4323519;25;25/03/2023;27/11/2023;8;0.24242424242424243;{3: 200306, 4: 1027552, 6: 991445, 7: 124757, 8: 293835, 9: 801224, 10: 200306, 11: 684094}
Taylor Swift;You Need To Calm Down;1:11:59;4319893;28;02/12/2022;29/11/2023;6;0.17647058823529413;{12: 196598, 2: 342720, 3: 342720, 4: 342720, 6: 685440, 8: 558234, 9: 427695, 10: 738326, 11: 685440}
Taylor Swift;I Forgot That You Existed;1:11:10;4270477;26;08/12/2022;13/11/2023;14;0.35;{12: 341280, 2: 170640, 3: 341280, 4: 682560, 6: 1139566, 7: 170640, 8: 230031, 9: 341280, 10: 341280, 11: 511920}
Olivia Rodrigo;love is embarrassing;1:11:08;4268015;30;07/09/2023;23/11/2023;3;0.09090909090909091;{9: 2811704, 10: 992763, 11: 463548}
Dua Lipa;Break My Heart;1:10:57;4257886;20;01/12/2022;14/11/2023;3;0.13043478260869565;{12: 1109100, 1: 665460, 4: 486946, 5: 887280, 6: 443640, 10: 443640, 11: 221820}
Taylor Swift;Sweet Nothing;1:10:31;4231437;23;11/12/2022;30/11/2023;12;0.34285714285714286;{12: 188496, 3: 188496, 4: 531553, 5: 188496, 6: 1083835, 7: 188496, 9: 236858, 10: 376992, 11: 1248215}
Taylor Swift;September - Recorded at The Tracking Room Nashville;1:10:20;4220174;24;20/03/2023;27/11/2023;9;0.2727272727272727;{3: 375646, 4: 187823, 6: 1037372, 7: 187823, 8: 1127593, 9: 364802, 11: 939115}
Taylor Swift;Back To December (Taylor's Version);1:09:04;4144339;15;07/07/2023;16/11/2023;12;0.4444444444444444;{7: 1202449, 8: 882567, 9: 1470945, 10: 294189, 11: 294189}
Katy Perry;The One That Got Away;1:09:00;4140939;21;13/12/2022;08/11/2023;4;0.16;{12: 963378, 2: 454666, 3: 454666, 4: 227333, 5: 682004, 6: 425611, 7: 454666, 8: 23949, 10: 227333, 11: 227333}
Taylor Swift;Crazier;1:08:28;4108217;24;21/03/2023;29/11/2023;9;0.2727272727272727;{3: 767784, 4: 191946, 6: 959730, 7: 191946, 8: 191946, 9: 250760, 10: 761216, 11: 792889}
Taylor Swift;Invisible;1:08:13;4093193;22;23/01/2023;13/11/2023;15;0.40540540540540543;{1: 2272, 3: 609678, 4: 203226, 5: 203226, 6: 609678, 7: 229627, 8: 1016130, 9: 203226, 10: 203226, 11: 812904}
Taylor Swift;Stay Beautiful;1:08:12;4092543;20;23/01/2023;21/11/2023;13;0.3939393939393939;{1: 2762, 3: 472106, 4: 634315, 6: 978626, 8: 1225935, 9: 236053, 10: 308052, 11: 234694}
Miley Cyrus;Every Rose Has Its Thorn;1:08:07;4087783;19;01/12/2022;08/11/2023;10;0.3448275862068966;{12: 1558530, 1: 228240, 2: 456480, 3: 456480, 4: 228240, 5: 228240, 6: 456480, 7: 145365, 8: 101488, 11: 228240}
Dua Lipa;Cool;1:06:51;4011111;20;13/12/2022;06/11/2023;2;0.09090909090909091;{12: 628749, 1: 419166, 3: 419166, 4: 419166, 5: 838332, 6: 1076949, 11: 209583}
Taylor Swift;Never Grow Up;1:06:41;4001110;16;04/12/2022;22/06/2023;4;0.2;{12: 736370, 3: 1521860, 4: 580960, 5: 580960, 6: 580960}
Taylor Swift;Don’t You (Taylor’s Version) (From The Vault);1:06:30;3990198;22;16/01/2023;29/11/2023;14;0.3888888888888889;{1: 103428, 3: 625824, 4: 208608, 5: 208608, 6: 208608, 7: 208608, 8: 463814, 9: 648138, 10: 625824, 11: 688738}
Ed Sheeran;Stop The Rain;1:06:29;3989138;20;09/12/2022;23/10/2023;4;0.16666666666666666;{12: 733250, 1: 610479, 2: 203493, 3: 406986, 4: 610479, 5: 406986, 6: 610479, 10: 406986}
Taylor Swift;You Are In Love (Taylor's Version);1:06:28;3988504;15;27/10/2023;24/11/2023;5;0.25;{10: 2139112, 11: 1849392}
Taylor Swift;Haunted (Taylor's Version);1:06:16;3976971;18;07/07/2023;30/11/2023;12;0.4;{7: 742805, 8: 1227065, 9: 846386, 10: 245413, 11: 915302}
